amount,customer_age_days,device_age_days,prior_success_count,prior_chargeback_count,velocity_1h,velocity_24h,pincode_distance_km,phone_verified,device_trusted,ip_country_match,hour,is_fraud
143.7,118,99,7,0,2,5,6.77,1,0,1,18,0
3576.25,126,250,34,0,5,9,7.18,1,1,1,21,0
2051.2,150,64,16,0,1,2,67.62,1,1,1,13,0
1447.4,479,104,8,0,2,4,63.33,1,1,1,10,0
14000.69,87,170,10,0,3,5,1.28,1,1,1,17,0
920.64,255,15,16,0,3,7,743.38,1,1,1,7,1
1208.24,357,25,14,0,1,2,4.8,0,1,1,8,0
13247.36,239,14,9,0,1,2,13.17,1,0,1,13,0
786.77,402,3,5,0,2,7,1109.85,1,0,1,19,1
1043.03,240,79,15,0,3,7,3.77,1,1,1,22,0
1560.83,235,9,1,0,2,6,541.9,1,1,1,16,1
4191.17,363,5,12,0,4,7,21.56,1,1,1,22,0
2225.65,214,26,33,0,1,5,21.64,1,1,1,15,0
496.4,358,3,4,0,4,8,0.14,1,1,1,19,0
1061.92,214,11,4,0,2,3,8.24,1,1,1,15,0
985.0,354,4,8,0,1,1,76.4,1,1,1,9,0
1673.68,452,125,47,0,3,5,473.81,0,1,1,1,0
2767.9,134,90,1,0,1,4,6.95,1,1,1,20,0
2746.84,120,117,13,0,2,5,7.04,1,1,1,17,0
306.12,402,121,3,0,3,4,3.66,1,1,1,7,0
5239.29,350,173,2,0,1,2,8.45,1,1,1,0,0
2327.54,40,12,11,0,1,4,8.69,0,1,1,14,1
7219.44,203,138,17,0,5,8,3.78,1,1,1,9,0
2819.17,510,44,10,0,4,5,5.21,1,1,1,15,0
5438.85,74,10,0,0,1,3,41.92,1,1,1,0,0
2882.88,66,63,2,0,1,7,19.91,1,1,1,7,0
6948.12,106,23,9,0,1,7,41.42,1,0,1,6,0
3048.03,128,2,22,0,1,6,22.67,1,0,1,14,0
1639.4,47,4,10,0,2,3,0.79,1,1,1,15,0
17543.43,75,33,0,0,1,6,0.15,0,1,1,8,0
4398.58,43,105,25,0,3,8,92.73,1,1,1,9,0
3209.1,198,22,12,0,2,3,13.4,1,1,1,8,0
504.56,196,87,7,0,4,10,33.72,1,1,1,16,0
498.54,404,3,8,0,2,6,17.89,1,0,1,8,0
2422.89,209,30,1,0,2,2,942.3,1,1,1,11,1
2091.26,252,8,14,0,3,7,3.16,1,1,1,19,0
978.36,270,119,15,0,2,2,9.27,1,1,1,9,0
2081.79,85,206,20,0,3,5,461.15,1,1,0,19,0
8854.02,77,23,15,0,2,8,25.61,1,1,1,19,0
3624.25,68,269,29,0,1,3,37.61,1,0,1,18,0
577.66,127,83,16,0,3,7,6.88,1,0,1,6,0
1617.26,120,1,16,0,3,3,8.22,0,1,1,19,0
808.38,181,39,3,0,1,3,6.89,1,1,1,23,0
1226.97,283,107,2,0,2,5,22.96,1,1,1,9,0
1195.58,252,45,10,0,1,4,30.74,1,0,1,12,0
1121.42,119,47,9,0,3,4,1428.03,0,0,1,19,1
515.36,104,35,0,1,3,7,53.69,1,0,1,16,1
1591.36,114,30,9,0,4,4,14.23,1,1,1,13,0
1032.14,125,1,21,0,1,6,4.33,1,1,1,12,0
96.6,54,58,18,0,2,5,36.99,1,0,1,19,0
14086.5,211,87,35,0,2,6,58.54,1,1,1,17,0
5371.0,512,93,15,0,3,7,4.88,1,1,1,8,0
1241.03,175,58,23,0,5,6,32.59,1,1,1,15,0
1842.39,180,25,19,0,2,4,8.87,1,0,1,18,0
560.23,231,1,24,0,4,9,0.16,1,1,1,15,0
9854.89,73,135,5,0,4,5,23.31,1,1,1,21,0
12055.65,107,33,3,0,3,4,1.91,1,0,1,10,1
2114.75,115,55,29,0,4,5,44.62,1,0,1,2,0
5031.79,71,12,2,0,4,10,978.52,1,1,0,9,1
2154.44,448,9,6,0,2,8,28.78,1,1,1,18,0
474.98,278,5,7,0,1,2,10.37,1,1,1,20,0
1197.72,291,96,8,0,2,5,9.82,1,1,1,13,0
2063.02,136,62,7,0,1,3,11.58,1,0,1,21,0
1147.63,190,58,9,0,1,3,42.88,1,0,0,12,0
1452.94,128,151,12,0,1,3,6.25,0,0,1,12,0
1650.12,148,10,11,0,1,5,29.98,1,1,1,8,0
1667.57,181,11,0,0,2,5,20.13,0,0,1,9,0
1905.04,154,12,6,0,2,7,4.05,1,1,1,20,0
626.03,179,33,7,0,3,7,24.69,0,1,1,12,0
882.7,48,124,23,1,1,6,6.13,1,1,1,18,0
500.4,74,127,1,0,1,1,3.12,1,1,0,21,0
4806.94,128,53,17,0,4,8,10.81,1,1,1,16,0
220.16,144,64,15,0,3,6,4.17,1,1,1,15,0
5730.68,144,136,10,0,6,9,11.0,1,1,1,22,0
7232.57,247,58,11,0,2,5,1.86,1,1,1,7,0
1336.51,203,15,6,0,1,5,35.68,1,1,1,19,0
133.87,224,73,6,0,3,6,4.33,1,0,1,20,0
1259.78,114,88,16,0,1,6,43.11,1,0,1,19,0
1695.64,84,60,4,0,2,4,20.53,1,0,1,4,1
658.13,152,19,10,0,2,6,5.42,0,1,1,10,0
1080.07,266,30,5,0,1,1,14.2,0,1,1,8,0
8351.49,437,38,13,0,5,8,4.38,1,1,1,8,0
3515.47,116,9,7,1,4,11,24.83,1,1,1,16,1
717.26,436,36,3,0,5,6,53.08,1,1,1,11,0
365.91,77,10,17,0,3,7,4.09,0,0,1,18,1
1303.73,52,41,3,0,4,8,0.59,1,1,1,20,0
1460.51,141,3,9,0,2,4,2.21,1,1,1,0,0
2969.65,84,178,27,0,3,6,15.25,1,1,1,13,0
1058.58,103,16,16,0,3,6,5.8,1,1,1,21,0
3015.44,307,37,10,0,2,5,12.94,1,0,1,17,0
12520.89,289,1,6,0,3,5,0.72,1,1,1,19,0
4086.73,204,12,33,0,4,7,40.32,1,0,1,7,0
1723.15,193,70,9,0,1,8,28.44,1,1,1,18,0
1505.45,102,7,10,0,2,2,37.33,1,0,1,12,0
1265.63,153,59,10,0,2,3,28.95,1,1,1,11,0
5887.82,136,1,4,0,2,4,20.91,1,1,1,10,0
965.54,62,37,9,0,2,4,2.98,1,0,1,18,0
1891.68,484,76,8,0,2,9,655.26,1,1,1,10,0
1903.02,139,156,5,0,1,4,43.8,1,1,0,15,0
1094.68,79,40,20,0,3,8,66.25,1,1,1,18,0
458.3,57,110,22,0,1,4,11.84,0,0,1,12,0
2497.32,233,97,7,0,2,4,2.31,1,0,0,16,0
1701.04,459,21,22,0,2,3,4.74,1,0,1,15,0
2981.67,550,124,12,0,4,9,33.18,0,0,1,15,0
1060.4,160,61,6,0,2,3,53.46,1,1,1,15,0
6129.21,139,6,16,0,1,5,736.76,1,1,1,12,1
752.37,183,167,2,0,3,8,1493.78,1,1,1,9,0
10017.01,180,11,10,0,3,7,4.09,1,1,1,15,0
314.93,35,38,22,0,3,3,5.1,1,1,1,12,0
2792.72,127,37,4,0,1,5,0.15,1,1,1,12,0
2908.61,212,58,3,0,1,1,37.94,1,1,1,12,0
816.02,240,65,9,0,2,4,9.19,1,1,1,19,0
2763.89,252,15,9,0,2,3,19.82,1,0,1,18,0
6499.75,178,26,2,0,1,3,15.92,1,1,1,16,0
197.0,76,9,0,0,1,3,2.42,1,0,1,10,0
2989.15,157,8,0,0,1,4,3.7,0,1,1,16,0
149.42,366,104,23,0,4,7,2.75,1,0,1,18,0
688.38,222,83,0,0,2,3,5.57,1,1,1,19,0
9220.33,143,35,19,3,3,8,41.91,1,1,1,16,1
1010.52,580,6,2,0,1,4,52.67,1,1,1,19,0
558.98,185,35,5,0,1,4,35.47,1,1,1,20,0
1483.36,156,20,3,2,4,7,27.21,1,1,1,5,1
14298.45,266,90,4,0,1,4,30.25,1,1,1,20,0
289.55,71,6,17,0,2,6,7.37,1,1,1,19,0
631.87,139,36,4,0,2,7,10.06,1,1,1,4,0
8082.3,158,53,16,0,4,8,63.14,1,0,1,10,1
11587.73,46,254,5,1,1,4,0.51,1,0,1,11,1
1630.38,196,5,9,0,3,4,29.91,1,1,1,12,0
523.71,240,7,2,3,2,4,8.45,1,1,1,16,1
14703.54,119,265,13,0,2,4,18.29,1,1,1,14,0
8905.66,274,31,16,0,5,6,48.92,1,0,1,6,0
3565.1,333,81,10,0,1,3,18.74,1,1,1,11,0
802.39,359,91,5,0,2,5,6.63,1,1,1,7,0
1721.53,78,22,7,0,2,6,15.85,1,1,1,21,0
1540.16,191,14,4,0,2,3,8.3,1,1,1,22,0
2517.07,256,19,2,0,3,6,73.09,0,1,1,14,0
7715.61,191,86,12,0,4,7,19.06,1,1,1,13,0
4356.47,319,110,4,0,3,7,8.3,1,1,1,19,0
615.62,201,72,11,0,2,2,5.58,0,1,1,7,0
7161.66,76,34,14,0,3,6,408.92,1,1,1,5,0
2472.86,322,18,8,0,4,6,3.26,1,1,1,9,0
3594.16,187,33,20,0,1,5,32.86,1,1,1,9,0
7836.45,445,147,9,0,4,6,16.73,1,1,1,8,0
594.92,77,119,9,0,1,3,99.56,1,1,1,8,0
1744.41,189,23,4,0,3,9,416.44,0,0,1,13,1
1062.68,425,23,14,0,3,8,11.06,1,1,1,20,0
376.96,204,90,29,0,2,5,7.83,1,1,1,18,0
2557.31,284,33,4,0,2,7,0.81,0,1,1,23,0
22282.49,341,51,4,0,3,8,0.6,0,0,1,3,1
287.13,182,32,14,0,6,7,73.72,1,1,1,10,1
1750.61,96,16,9,0,4,8,44.1,1,0,1,17,1
3430.78,307,12,12,0,2,3,6.57,1,0,1,10,0
2044.85,160,9,8,0,4,4,964.65,1,0,1,15,1
1614.65,33,1,34,0,2,4,530.85,1,1,1,11,1
493.14,378,19,3,0,3,7,17.81,0,1,1,16,0
2281.95,479,11,17,0,1,4,19.78,0,0,1,8,0
848.3,115,17,6,0,3,4,15.43,1,1,1,19,0
202.37,176,4,7,0,1,4,6.59,1,1,1,13,0
5970.54,504,25,7,0,2,5,6.43,1,1,1,20,0
4714.44,430,44,17,0,3,6,13.57,1,1,1,15,0
1903.9,257,173,21,0,2,6,14.71,0,1,1,14,0
2273.5,406,25,3,0,1,6,10.19,1,1,1,18,0
5293.94,153,1,2,0,3,5,8.96,1,1,1,11,0
2262.76,61,26,7,0,1,6,57.3,1,0,1,18,0
4464.97,357,101,16,0,3,7,7.86,1,1,1,11,0
1342.81,173,24,4,0,4,5,27.46,1,1,1,14,0
6714.23,49,20,8,0,1,5,7.22,1,1,1,6,0
2491.86,118,150,2,0,1,2,12.45,0,1,1,10,0
2195.25,148,21,4,0,3,6,1446.42,1,0,1,15,1
507.72,161,210,13,0,1,6,647.44,0,1,1,13,0
2408.97,104,107,2,0,4,12,54.36,1,1,1,17,0
786.86,82,69,2,0,2,7,48.49,1,0,1,12,0
955.01,44,54,12,0,2,5,49.89,1,1,1,7,0
800.01,42,15,10,0,2,4,9.79,1,1,1,10,0
622.51,170,78,6,0,5,7,15.92,0,1,1,11,0
15135.09,208,25,12,0,1,4,32.96,0,1,1,9,0
6845.45,80,39,13,0,1,5,1.55,1,1,1,20,0
12337.12,400,6,5,0,2,8,56.58,0,0,1,11,0
532.25,131,21,2,0,3,4,17.16,1,1,1,10,0
1941.57,161,45,11,0,1,3,5.73,1,1,1,20,0
495.96,155,37,2,0,3,4,34.78,1,1,1,17,0
901.72,37,25,22,0,2,8,11.61,1,1,1,18,0
721.89,321,38,10,0,7,9,6.4,1,0,1,17,1
6245.3,253,81,15,0,3,4,45.0,1,1,1,19,0
1216.55,408,36,7,0,3,8,2.16,1,1,1,13,0
5262.59,392,42,5,0,1,3,40.6,1,0,1,19,0
3308.07,233,72,21,0,1,4,24.55,1,1,1,8,0
18099.48,264,110,10,0,2,5,29.51,1,1,1,10,0
411.81,76,44,16,2,2,6,21.9,1,1,0,13,1
6369.23,132,177,21,0,3,6,13.81,1,0,1,6,0
5689.86,154,26,17,0,4,9,10.35,1,1,1,20,0
683.09,119,17,34,0,1,3,1313.58,1,1,1,20,0
4949.95,386,70,15,0,3,8,8.01,1,1,1,14,0
2530.43,195,11,3,0,1,6,0.75,1,1,1,11,0
1440.18,97,138,6,0,2,5,7.64,1,1,1,16,0
793.19,371,29,11,0,2,7,9.28,1,0,1,8,0
880.85,199,71,3,0,3,7,42.06,1,1,1,11,0
14042.06,313,50,12,0,3,6,39.58,1,1,1,11,0
1809.28,75,3,7,0,4,7,23.3,0,0,1,13,1
3952.6,209,74,6,0,3,6,57.43,0,0,1,9,0
819.83,94,93,28,0,2,5,0.36,1,1,1,19,0
828.94,202,242,15,0,1,7,30.91,1,1,1,6,0
5334.68,254,32,11,0,1,4,9.07,1,0,1,18,0
468.92,69,41,13,0,5,10,29.6,1,1,1,17,0
1193.67,168,124,3,0,2,6,4.76,1,1,0,17,0
1870.62,75,18,27,0,2,7,9.93,1,1,1,14,0
2021.05,323,12,12,0,3,4,6.21,1,0,1,13,0
1511.57,180,8,5,0,2,3,9.69,1,1,1,16,0
2686.03,97,229,10,0,1,8,27.38,1,0,1,21,0
3615.03,116,18,22,0,3,6,8.89,1,1,1,14,0
3769.27,129,84,16,0,3,5,23.6,1,1,1,16,0
674.65,404,35,12,0,2,5,14.95,1,1,1,18,0
1360.82,165,16,17,0,4,4,13.45,1,0,1,18,0
5971.56,289,146,6,0,3,6,380.42,1,0,1,18,0
4423.33,170,37,15,0,2,4,30.35,1,1,1,7,0
458.12,76,50,2,0,4,12,37.06,0,1,1,16,1
2569.53,116,15,7,0,2,5,6.3,1,1,1,21,0
250.08,216,23,13,0,3,5,1018.67,1,0,1,6,1
1894.93,37,82,16,0,6,10,67.75,1,1,1,11,1
12061.42,239,25,3,0,3,5,42.25,0,1,1,9,0
700.72,105,42,10,0,2,4,1.11,1,0,1,17,0
784.99,194,7,10,0,4,8,34.57,1,1,1,13,0
3881.71,119,113,0,0,3,8,9.54,1,1,1,20,0
386.53,269,80,13,0,1,4,8.22,1,1,1,20,0
960.3,178,85,4,0,2,6,7.72,1,0,1,19,0
3282.76,263,11,7,0,1,2,29.94,1,0,1,12,0
958.83,44,41,11,0,1,5,18.34,1,1,1,13,0
1428.0,152,1,7,0,6,10,11.55,1,1,1,14,1
3805.44,103,22,2,0,4,6,35.72,1,1,1,11,0
2756.03,235,25,5,0,1,6,14.23,0,0,1,10,0
2360.95,321,146,12,0,3,6,21.26,1,0,1,20,0
1288.04,313,295,3,0,2,6,30.03,1,0,1,12,0
2617.73,418,57,11,0,4,9,2.06,0,1,1,22,0
1597.62,325,43,11,0,4,5,15.47,0,1,1,11,0
2857.79,151,34,7,0,1,3,2.7,1,1,1,11,0
1100.0,86,1,14,0,3,4,18.36,1,1,1,6,0
1506.33,47,96,17,0,5,7,83.42,0,1,1,12,0
671.85,83,66,7,0,2,5,28.08,1,1,1,11,0
1745.84,40,62,5,0,2,5,7.31,1,0,1,21,0
803.52,63,99,6,0,1,5,38.88,0,1,1,11,0
593.45,205,157,9,3,2,7,1.78,0,1,1,13,1
2341.77,44,29,12,0,3,3,21.41,1,0,1,9,0
2236.66,222,33,29,0,4,5,62.06,1,1,1,19,0
3955.55,116,221,4,3,3,8,254.64,1,0,1,11,1
1174.82,183,65,3,0,1,7,1.64,1,1,1,19,0
2719.09,186,114,2,0,3,9,44.97,0,1,0,20,0
3136.3,419,15,8,0,2,5,524.24,0,1,1,16,0
2820.79,191,22,8,0,2,5,7.63,1,1,1,11,0
791.83,65,29,6,0,1,2,23.14,1,0,1,15,0
2099.31,90,22,21,0,3,6,24.36,1,1,1,12,0
2602.27,186,129,20,0,3,7,27.73,1,1,0,17,0
1821.07,146,42,16,0,2,9,0.72,1,0,1,18,0
224.42,192,184,6,0,3,6,76.85,1,1,1,12,0
2122.8,225,23,11,0,2,4,8.39,1,0,1,10,0
16523.37,92,2,14,0,2,8,1314.92,1,1,1,5,1
1261.38,229,8,30,0,3,5,23.31,0,1,1,6,0
872.99,246,14,8,0,3,4,1.84,1,0,1,12,0
2626.35,194,61,9,0,1,6,9.44,1,1,1,18,0
2471.0,496,11,5,2,3,6,7.51,1,1,1,20,1
5959.46,48,28,21,0,3,6,52.72,1,0,1,17,0
513.95,459,95,21,0,3,5,31.56,1,0,1,18,0
3757.02,137,7,9,0,2,3,25.68,1,1,1,8,0
3263.06,103,5,2,0,1,2,11.24,0,1,1,12,0
1568.47,235,46,6,0,3,9,5.47,1,1,1,10,0
2536.87,117,71,27,0,1,6,43.53,0,0,0,7,0
5061.7,308,145,3,0,2,5,607.57,1,1,1,11,0
4325.64,135,65,11,0,4,7,9.33,1,1,1,5,0
576.5,334,175,13,0,1,4,19.37,1,1,1,23,0
4105.81,80,16,2,0,1,5,18.59,1,1,0,1,1
1694.79,213,25,3,0,3,7,2.64,1,1,1,17,0
1944.72,97,109,10,0,2,10,1.09,1,1,1,8,0
1945.35,218,99,11,0,2,3,29.82,0,1,1,15,0
1555.82,57,65,6,0,3,4,4.32,0,1,1,15,0
5953.34,61,42,9,0,2,5,7.69,0,1,1,16,0
1662.84,134,1,18,0,1,5,38.37,1,0,1,13,0
590.2,343,19,30,0,3,6,26.9,1,1,0,13,0
1219.83,50,10,1,0,1,6,914.44,1,1,1,7,1
2161.8,382,3,21,0,3,9,28.2,1,1,1,20,0
6180.87,219,89,3,0,1,4,17.53,1,0,1,20,0
3304.68,327,8,9,0,3,7,13.47,1,0,1,14,0
772.37,178,26,16,0,3,5,6.88,1,0,1,14,0
21702.66,195,227,1,0,6,8,31.98,1,1,1,11,0
2356.13,149,31,4,0,2,6,7.04,1,0,1,6,0
6472.97,138,9,13,0,4,8,18.03,1,1,1,21,0
1553.53,273,70,6,2,2,3,11.28,1,1,1,15,1
3082.08,81,99,7,2,3,6,12.47,1,0,1,4,1
4185.86,176,19,3,0,1,2,18.29,1,1,1,9,0
6113.13,49,99,3,0,4,9,9.43,1,1,1,14,0
5204.97,63,19,4,0,2,2,45.1,1,0,1,7,0
4325.13,164,70,17,0,4,8,412.09,1,1,1,8,0
1319.37,110,7,8,0,1,2,29.66,1,1,1,21,0
1020.71,152,33,2,0,3,3,10.47,1,1,1,16,0
2521.5,91,44,14,0,2,11,5.35,1,1,1,18,0
4596.86,255,77,17,0,3,8,9.97,1,1,1,11,0
1447.05,67,62,1,0,1,5,5.77,1,0,1,14,0
5245.74,468,115,19,0,4,10,19.43,1,1,1,15,0
7728.09,371,12,2,0,2,3,7.59,1,1,1,17,0
723.2,235,64,17,0,1,3,2.57,1,1,1,19,0
782.96,59,8,13,0,2,4,7.53,1,1,1,9,0
1571.25,152,39,5,0,3,4,16.36,1,1,1,12,0
2459.25,244,44,1,2,1,4,12.41,1,1,1,18,1
1070.02,316,1,12,0,3,7,541.63,1,1,1,15,0
6989.77,315,4,8,0,3,7,34.04,1,0,1,19,0
2762.98,277,109,16,0,2,8,0.3,1,0,1,11,0
1880.79,29,20,9,0,3,7,1205.47,1,1,1,10,1
430.13,83,25,8,0,3,8,75.46,1,1,1,12,0
485.02,282,61,11,0,1,5,1.26,1,0,1,19,0
2394.69,116,14,8,0,1,2,22.53,1,1,1,8,0
214.31,211,12,20,0,1,2,38.45,1,1,1,9,0
4977.27,486,32,7,0,3,5,19.11,1,1,1,5,0
1543.56,112,3,17,0,1,6,33.25,1,1,1,16,0
46309.06,330,149,13,0,3,4,23.61,1,1,1,13,0
18177.07,218,168,10,0,1,1,10.23,1,1,1,0,0
1508.02,619,35,1,0,3,7,0.35,1,1,1,13,0
1625.65,218,14,7,0,1,6,16.97,1,1,1,12,0
4893.1,117,38,2,0,2,4,1.34,1,1,1,19,0
9928.58,176,6,5,0,1,7,15.24,1,1,1,5,0
351.42,79,30,5,0,4,7,69.63,1,0,1,19,0
302.97,270,4,17,0,3,7,10.25,1,1,0,13,0
970.65,132,73,9,0,3,5,0.78,1,1,1,14,0
3238.09,176,19,19,0,2,5,299.27,1,1,1,13,0
2971.65,346,44,2,0,3,8,42.72,1,0,1,16,0
5269.93,73,1,7,0,1,4,1.22,1,0,1,6,0
544.74,317,44,34,0,2,4,104.16,1,1,1,15,0
178.37,54,1,10,0,2,5,4.22,0,1,1,18,1
4264.22,161,155,4,0,3,3,0.31,1,0,1,16,0
789.82,236,41,3,0,4,10,1.21,1,1,1,8,0
240.21,282,6,14,0,2,4,10.06,1,1,1,12,0
2090.3,78,25,7,0,4,4,9.32,1,1,1,18,0
3996.51,491,2,17,0,1,5,14.22,1,1,1,12,0
1600.29,239,45,1,0,1,2,375.69,1,1,1,23,0
1143.85,284,7,0,0,1,2,64.56,1,0,1,8,0
1541.7,240,38,6,0,3,5,10.23,0,1,1,21,0
1248.15,81,21,8,0,3,4,3.1,1,1,1,20,0
469.63,104,86,2,0,1,2,10.94,1,0,1,19,0
884.76,373,39,19,0,3,6,1.93,1,1,0,6,0
3045.07,381,113,12,2,3,8,30.9,0,1,1,21,1
2494.09,35,170,18,0,3,6,0.7,0,1,1,12,0
2138.93,268,209,18,0,2,7,3.71,1,1,1,15,0
668.38,159,18,2,0,2,3,22.32,0,1,1,14,0
1507.94,229,87,10,0,3,5,13.34,1,1,1,12,0
204.98,197,34,13,0,3,7,6.66,1,1,1,19,0
2161.32,195,33,17,0,4,7,49.19,1,1,1,0,0
7546.64,94,121,24,0,4,6,1031.59,1,1,1,21,0
414.0,322,9,22,0,3,4,1.01,1,0,1,8,0
1006.34,116,38,2,0,2,3,21.59,1,1,1,10,0
2512.68,157,53,9,0,4,6,10.99,1,1,1,18,0
6328.65,96,4,7,0,4,5,834.11,1,0,1,11,1
1154.91,176,119,4,0,2,4,5.3,0,1,1,13,0
904.83,68,22,6,0,3,4,4.75,1,0,1,10,0
252.42,120,64,23,0,2,4,4.91,1,1,1,16,0
2005.08,320,157,10,0,1,5,0.26,1,1,1,16,0
13933.84,77,76,0,0,1,1,7.13,0,1,1,12,0
2385.96,267,130,1,0,2,6,1.49,1,1,0,17,0
1768.21,63,4,6,0,4,7,9.27,1,0,1,20,1
2495.1,111,40,31,0,4,9,9.25,0,1,1,18,0
1788.1,112,49,2,0,2,7,24.55,1,1,1,19,0
801.9,303,70,17,0,3,7,4.4,0,0,1,16,0
4118.65,383,7,9,0,2,3,125.91,0,0,1,8,0
2265.98,139,64,14,0,2,5,90.0,1,1,1,7,0
1840.17,67,9,15,0,2,5,6.24,1,0,1,17,0
681.73,124,4,30,0,4,8,7.45,0,0,1,7,0
6657.56,131,38,16,0,5,8,6.95,1,0,1,22,1
3514.68,121,55,7,0,2,5,20.25,1,1,1,8,0
1040.11,160,190,5,0,1,4,6.16,1,1,1,16,0
4923.75,96,71,25,0,2,5,9.21,1,1,1,16,0
1099.3,70,53,6,0,3,5,52.9,0,0,1,17,0
827.16,39,14,11,0,2,4,3.11,1,1,1,11,0
845.81,294,9,2,0,3,6,5.09,1,1,1,10,0
307.64,196,56,2,0,3,5,1.37,1,1,1,16,0
2897.32,251,15,9,0,3,8,0.87,1,1,1,6,0
289.7,231,73,2,0,3,5,0.32,1,1,1,15,0
529.3,167,7,10,0,2,8,7.17,1,1,1,17,0
226.88,159,24,2,0,3,4,9.55,1,1,1,11,0
1658.93,484,88,16,0,1,5,6.83,1,1,1,18,0
1555.7,122,106,6,0,1,4,22.3,1,1,1,5,0
1304.15,179,25,14,0,2,7,34.55,1,1,1,16,0
637.42,130,13,14,0,4,7,30.67,1,1,1,19,0
559.9,84,190,13,0,1,5,5.5,1,0,1,2,0
2876.62,610,85,11,0,2,3,8.82,1,0,1,13,0
1042.57,244,98,11,0,2,5,2.0,1,1,1,16,0
2480.85,109,15,6,0,2,5,5.92,1,1,1,11,1
746.02,93,33,8,0,2,6,5.86,1,1,1,8,0
2166.92,266,4,25,0,2,4,23.39,1,1,1,19,0
6656.03,336,6,17,0,1,5,14.63,1,1,1,7,0
3249.21,76,14,8,0,3,4,29.16,1,0,1,12,1
1197.01,155,21,3,0,2,9,13.08,1,1,1,9,0
2338.35,178,352,3,0,3,9,21.31,1,0,1,11,0
1421.31,179,32,10,0,4,6,1.8,1,0,1,11,0
1822.35,202,71,16,0,2,4,20.01,1,1,1,21,0
1305.56,145,140,14,0,3,5,47.41,1,1,1,13,0
1534.05,163,16,65,0,1,6,1023.1,1,0,1,19,0
2235.22,169,9,2,0,2,6,10.28,1,1,1,15,0
669.57,72,16,4,0,2,6,28.56,1,1,1,16,0
654.66,477,128,19,0,4,7,4.5,1,1,1,13,0
451.0,276,65,5,0,5,7,8.4,1,1,1,2,0
364.94,325,36,5,0,4,6,866.91,0,0,1,5,1
535.24,208,102,31,0,4,6,0.67,1,0,1,5,0
2120.62,621,16,15,0,7,10,30.81,1,1,1,11,0
740.42,16,16,13,0,1,4,0.31,1,0,1,8,0
3021.82,183,50,1,0,3,6,19.7,0,1,1,18,0
1871.91,91,93,10,0,2,2,9.19,1,0,1,6,0
252.52,192,18,4,0,3,8,20.32,1,0,1,20,0
3480.65,420,14,5,0,4,7,0.83,1,1,1,11,0
4067.56,262,38,24,0,3,5,42.02,1,0,1,18,0
669.24,170,8,3,0,2,5,5.86,0,0,1,20,0
2752.3,446,82,8,0,1,5,15.54,1,0,1,12,0
767.78,306,51,10,0,1,3,5.12,1,0,1,15,0
1993.55,245,43,6,0,1,3,2.78,1,0,1,20,0
510.56,241,123,3,0,1,3,1294.87,0,0,1,11,1
300.93,295,79,10,0,3,6,1411.02,1,1,1,16,1
1232.97,116,9,10,0,3,5,26.04,1,0,1,15,1
1597.62,106,32,12,0,6,8,27.9,1,1,1,17,1
1214.78,84,23,16,0,2,3,53.16,1,1,1,8,0
553.34,120,97,4,0,2,4,5.56,0,1,1,12,0
1212.09,430,76,3,0,2,9,13.65,1,1,1,12,0
2366.8,155,38,9,0,4,7,4.87,0,1,1,14,0
1728.67,435,104,3,0,2,9,55.47,1,0,1,20,0
2170.04,114,31,15,0,2,5,22.16,1,0,0,7,0
925.08,344,97,7,0,4,5,25.87,1,1,1,9,0
5835.52,384,1,23,0,1,4,15.72,1,1,1,17,0
557.7,195,8,4,0,2,9,48.3,1,0,1,11,0
2944.11,153,84,10,0,3,3,9.99,1,0,0,8,0
5895.18,100,7,6,0,2,6,47.74,1,0,1,12,1
2924.59,319,69,2,0,3,4,4.63,1,1,1,20,0
1476.57,149,77,6,0,2,4,7.13,0,1,1,16,0
1066.04,137,65,4,0,1,2,7.91,1,0,1,19,0
5095.37,223,102,3,0,3,7,20.63,0,1,1,9,0
435.73,263,42,1,0,2,3,5.92,1,0,1,19,0
685.31,96,136,16,0,3,3,19.63,1,0,1,10,0
1214.93,222,50,6,0,3,7,22.95,1,1,1,10,0
6233.25,385,42,64,0,4,4,4.91,1,0,1,8,0
2643.26,83,42,12,0,3,6,12.08,1,1,1,20,0
686.74,323,145,3,0,3,6,1.58,1,1,1,7,0
1325.7,321,16,8,0,1,4,303.57,1,0,1,13,0
978.16,339,71,6,0,1,4,10.68,1,1,1,10,0
889.1,270,16,6,0,4,6,0.43,1,0,1,10,1
4812.1,261,5,11,0,2,5,663.22,1,1,1,12,0
458.64,316,184,7,0,2,7,3.25,1,1,1,18,0
9034.27,222,8,11,0,2,7,1.18,1,0,1,18,0
4139.08,130,69,6,0,1,3,23.24,0,1,1,20,0
5382.25,128,33,2,0,1,5,714.17,1,0,1,17,0
1138.04,167,108,9,2,4,10,10.64,0,1,1,7,1
1556.29,282,89,5,0,3,5,32.54,1,1,1,19,0
431.32,170,9,19,0,2,5,4.56,1,1,1,14,0
1069.92,152,37,8,0,5,7,12.29,1,1,1,7,0
2962.1,337,1,2,0,1,1,26.23,1,0,1,19,0
6608.18,198,33,3,0,4,7,906.61,1,1,1,7,1
597.55,64,72,14,0,4,7,19.74,1,0,1,13,0
1254.5,84,15,1,0,3,6,12.66,1,1,1,7,1
1554.18,76,99,20,0,2,7,6.59,1,1,1,3,0
447.74,173,3,1,0,2,2,17.02,1,1,1,7,0
